date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:10:10	29596/29596	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:08:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Aian-PC/Desktop/Final/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
20:10:10	418636/418636	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:17:28%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
20:10:11	193958/193958	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:17:52%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
20:10:11	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2012:10:11%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
20:10:11	830064/830064	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:11%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
20:10:12	498/498	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Feb%202023%2012:10:12%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
20:10:13	766996/766996	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:12%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
20:10:13	141074/141074	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2009:21:56%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
20:10:14	844846/844846	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:13%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
20:10:16	825339/825339	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:14%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
20:10:16	7837/7837	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:16%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
20:10:16	7824/7824	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:16%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
20:10:17	769093/769093	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:16%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
20:10:17	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:16%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/machine-learning.4d.delayed	(from https://www.classcentral.com/)
20:10:17	7748/7748	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:16%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
20:10:17	7968/7968	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:17%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
20:10:17	7945/7945	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:17%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
20:10:17	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:17%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
20:10:18	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:17%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
20:10:18	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:18%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
20:10:18	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:18%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
20:10:19	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:18%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
20:10:19	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:19%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
20:10:19	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:19%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
20:10:19	8025/8025	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:19%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
20:10:21	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:21%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
20:10:21	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:21%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
20:10:21	771733/771733	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:21%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
20:10:22	7751/7751	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:21%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
20:10:22	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:22%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
20:10:22	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:22%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
20:10:22	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:22%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
20:10:23	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:22%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
20:10:24	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:24%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
20:10:24	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:24%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
20:10:25	760342/760342	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:24%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
20:10:25	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:25%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
20:10:25	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:25%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
20:10:26	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:25%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/precalculus.66.delayed	(from https://www.classcentral.com/)
20:10:26	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:26%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
20:10:26	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:26%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
20:10:28	8012/8012	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:27%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
20:10:28	8042/8042	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:28%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
20:10:28	728604/728604	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:27%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
20:10:28	7708/7708	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:28%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/finance	(from https://www.classcentral.com/)
20:10:28	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:28%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
20:10:29	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:29%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
20:10:29	8018/8018	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:29%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
20:10:29	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:29%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
20:10:30	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:29%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
20:10:31	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:31%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
20:10:31	8012/8012	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:31%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
20:10:32	781037/781037	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:31%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
20:10:32	7720/7720	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:32%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
20:10:32	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:32%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/design-thinking.76.delayed	(from https://www.classcentral.com/)
20:10:33	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:32%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
20:10:33	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:33%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
20:10:34	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:34%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
20:10:35	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:34%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
20:10:35	743062/743062	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:34%20GMT	https://www.classcentral.com/subject/csr	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
20:10:35	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:35%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
20:10:35	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:35%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
20:10:36	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:35%20GMT	https://www.classcentral.com/subject/history	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
20:10:36	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:36%20GMT	https://www.classcentral.com/subject/literature	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/literature.7f.delayed	(from https://www.classcentral.com/)
20:10:36	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:36%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
20:10:38	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:37%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
20:10:38	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:38%20GMT	https://www.classcentral.com/subject/religion	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
20:10:38	826653/826653	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:37%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
20:10:38	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:38%20GMT	https://www.classcentral.com/subject/esl	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/esl	(from https://www.classcentral.com/)
20:10:39	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:38%20GMT	https://www.classcentral.com/subject/culture	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
20:10:39	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:39%20GMT	https://www.classcentral.com/subject/sports	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
20:10:39	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:39%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
20:10:39	7918/7918	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:39%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
20:10:41	7909/7909	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:41%20GMT	https://www.classcentral.com/subject/food	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
20:10:41	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:41%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
20:10:42	756472/756472	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:41%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/linguistics.html	(from https://www.classcentral.com/)
20:10:42	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:41%20GMT	https://www.classcentral.com/subject/reading	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/reading.8c.delayed	(from https://www.classcentral.com/)
20:10:42	7793/7793	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:42%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
20:10:42	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:42%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
20:10:42	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:42%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/mechanical-engineering.8f.delayed	(from https://www.classcentral.com/)
20:10:43	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:43%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/civil-engineering.90.delayed	(from https://www.classcentral.com/)
20:10:44	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:44%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/nanotechnology.92.delayed	(from https://www.classcentral.com/)
20:10:44	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:44%20GMT	https://www.classcentral.com/subject/gis	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
20:10:45	760446/760446	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:44%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
20:10:45	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:45%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/textiles.94.delayed	(from https://www.classcentral.com/)
20:10:45	7777/7777	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:45%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/manufacturing	(from https://www.classcentral.com/)
20:10:46	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:45%20GMT	https://www.classcentral.com/subject/bim	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/bim.96.delayed	(from https://www.classcentral.com/)
20:10:46	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:46%20GMT	https://www.classcentral.com/subject/cad	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/cad.97.delayed	(from https://www.classcentral.com/)
20:10:46	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:46%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/chemical-engineering.98.delayed	(from https://www.classcentral.com/)
20:10:48	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:47%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/aerospace-engineering.9a.delayed	(from https://www.classcentral.com/)
20:10:48	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2023%20Feb%202023%2012:10:48%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/chemistry.9b.delayed	(from https://www.classcentral.com/)
20:10:48	762138/762138	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Feb%202023%2012:10:47%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/Aian-PC/Desktop/Final/classcentral/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
